n,m,p_max,I,mean,std,min,max
10,10,128,9494,1.0,0.0,1.0,1.0
10,10,128,9495,3.8266666666666667,1.079451163700709,1.0,6.653333333333333
10,10,128,9496,1.0,0.0,1.0,1.0
10,10,128,9497,1.0,0.0,1.0,1.0
10,10,128,9498,1.003428,0.011576217689729251,1.0,1.08
10,10,128,9499,2.829870666666657,0.9451016882064414,1.0,6.72
10,10,128,9500,2.5,0.0,2.5,2.5
10,10,128,9501,1.8846153846153846,0.0,1.8846153846153846,1.8846153846153846
10,10,128,9502,4.0,0.0,4.0,4.0
10,10,128,9503,1.6352941176470588,0.0,1.6352941176470588,1.6352941176470588
10,10,128,9504,1.0532800000000022,0.19576057212830134,1.0,3.16
10,10,128,9505,1.0,0.0,1.0,1.0
