n,m,p_max,I,mean,std,min,max
10,10,128,326,4.0,0,4.0,4.0
10,10,128,327,1.0,0,1.0,1.0
10,10,128,328,1.0,0,1.0,1.0
10,10,128,329,1.1176470588235294,0,1.1176470588235294,1.1176470588235294
10,10,128,330,3.05,0,3.05,3.05
10,10,128,331,1.1666666666666667,0,1.1666666666666667,1.1666666666666667
10,10,128,332,1.0,0,1.0,1.0
10,10,128,333,1.9411764705882353,0,1.9411764705882353,1.9411764705882353
10,10,128,334,1.0,0,1.0,1.0
10,10,128,335,1.0,0,1.0,1.0
10,10,128,336,1.0,0,1.0,1.0
10,10,128,337,1.0,0,1.0,1.0
10,10,128,338,4.166666666666667,0,4.166666666666667,4.166666666666667
10,10,128,339,1.0,0,1.0,1.0
10,10,128,340,1.0,0,1.0,1.0
10,10,128,341,1.0,0,1.0,1.0
10,10,128,342,1.0,0,1.0,1.0
10,10,128,343,1.0,0,1.0,1.0
10,10,128,344,1.0,0,1.0,1.0
10,10,128,345,1.0,0,1.0,1.0
10,10,128,346,1.0,0,1.0,1.0
10,10,128,347,1.0,0,1.0,1.0
10,10,128,348,1.0,0,1.0,1.0
10,10,128,349,1.0,0,1.0,1.0
10,10,128,350,1.0,0,1.0,1.0
10,10,128,351,1.0,0,1.0,1.0
10,10,128,352,7.0588235294117645,0,7.0588235294117645,7.0588235294117645
10,10,128,353,2.0526315789473686,0,2.0526315789473686,2.0526315789473686
10,10,128,354,1.0,0,1.0,1.0
10,10,128,355,3.8666666666666667,0,3.8666666666666667,3.8666666666666667
10,10,128,356,1.0,0,1.0,1.0
10,10,128,357,1.0,0,1.0,1.0
10,10,128,358,1.0,0,1.0,1.0
10,10,128,359,1.0,0,1.0,1.0
10,10,128,360,7.5,0,7.5,7.5
10,10,128,361,4.894736842105263,0,4.894736842105263,4.894736842105263
10,10,128,362,2.9545454545454546,0,2.9545454545454546,2.9545454545454546
10,10,128,363,1.0,0,1.0,1.0
10,10,128,364,1.0,0,1.0,1.0
10,10,128,365,2.1666666666666665,0,2.1666666666666665,2.1666666666666665
10,10,128,366,1.0,0,1.0,1.0
10,10,128,367,1.0,0,1.0,1.0
10,10,128,368,1.0,0,1.0,1.0
10,10,128,369,1.0,0,1.0,1.0
10,10,128,370,4.5,0,4.5,4.5
10,10,128,371,1.1111111111111112,0,1.1111111111111112,1.1111111111111112
10,10,128,372,1.0,0,1.0,1.0
10,10,128,373,1.0,0,1.0,1.0
10,10,128,374,1.0,0,1.0,1.0
10,10,128,375,1.162162162162162,0,1.162162162162162,1.162162162162162
10,10,128,376,1.0,0,1.0,1.0
10,10,128,377,1.186046511627907,0,1.186046511627907,1.186046511627907
10,10,128,378,2.75,0,2.75,2.75
10,10,128,379,1.0,0,1.0,1.0
10,10,128,380,1.0,0,1.0,1.0
10,10,128,381,6.882352941176471,0,6.882352941176471,6.882352941176471
10,10,128,382,2.161290322580645,0,2.161290322580645,2.161290322580645
10,10,128,383,3.3333333333333335,0,3.3333333333333335,3.3333333333333335
10,10,128,384,4.578947368421052,0,4.578947368421052,4.578947368421052
10,10,128,385,6.0,0,6.0,6.0
10,10,128,386,1.0,0,1.0,1.0
10,10,128,387,1.0,0,1.0,1.0
10,10,128,388,4.0,0,4.0,4.0
10,10,128,389,1.0,0,1.0,1.0
10,10,128,390,3.1666666666666665,0,3.1666666666666665,3.1666666666666665
10,10,128,391,1.0,0,1.0,1.0
10,10,128,392,4.357142857142857,0,4.357142857142857,4.357142857142857
10,10,128,393,1.0,0,1.0,1.0
10,10,128,394,1.4782608695652173,0,1.4782608695652173,1.4782608695652173
10,10,128,395,3.8275862068965516,0,3.8275862068965516,3.8275862068965516
10,10,128,396,1.0,0,1.0,1.0
10,10,128,397,1.0,0,1.0,1.0
10,10,128,398,1.0,0,1.0,1.0
10,10,128,399,1.0,0,1.0,1.0
10,10,128,400,1.0,0,1.0,1.0
10,10,128,401,1.5,0,1.5,1.5
10,10,128,402,1.0,0,1.0,1.0
10,10,128,403,3.75,0,3.75,3.75
10,10,128,404,1.0,0,1.0,1.0
10,10,128,405,1.0,0,1.0,1.0
10,10,128,406,1.0,0,1.0,1.0
10,10,128,407,1.0,0,1.0,1.0
10,10,128,408,1.6071428571428572,0,1.6071428571428572,1.6071428571428572
10,10,128,409,1.6666666666666667,0,1.6666666666666667,1.6666666666666667
10,10,128,410,1.25,0,1.25,1.25
10,10,128,411,6.076923076923077,0,6.076923076923077,6.076923076923077
10,10,128,412,6.647058823529412,0,6.647058823529412,6.647058823529412
10,10,128,413,11.0,0,11.0,11.0
10,10,128,414,1.5714285714285714,0,1.5714285714285714,1.5714285714285714
10,10,128,415,4.0,0,4.0,4.0
10,10,128,416,1.0,0,1.0,1.0
10,10,128,417,1.0,0,1.0,1.0
10,10,128,418,5.470588235294118,0,5.470588235294118,5.470588235294118
10,10,128,419,4.846153846153846,0,4.846153846153846,4.846153846153846
10,10,128,420,1.0,0,1.0,1.0
10,10,128,421,1.0,0,1.0,1.0
10,10,128,422,1.0,0,1.0,1.0
10,10,128,423,1.0,0,1.0,1.0
10,10,128,424,1.0,0,1.0,1.0
10,10,128,425,1.0,0,1.0,1.0
10,10,128,426,1.0,0,1.0,1.0
10,10,128,427,3.75,0,3.75,3.75
10,10,128,428,1.0,0,1.0,1.0
10,10,128,429,1.0,0,1.0,1.0
10,10,128,430,1.6666666666666667,0,1.6666666666666667,1.6666666666666667
10,10,128,431,7.235294117647059,0,7.235294117647059,7.235294117647059
10,10,128,432,1.0,0,1.0,1.0
10,10,128,433,1.0,0,1.0,1.0
10,10,128,434,2.9285714285714284,0,2.9285714285714284,2.9285714285714284
10,10,128,435,1.0,0,1.0,1.0
10,10,128,436,1.0,0,1.0,1.0
10,10,128,437,3.576923076923077,0,3.576923076923077,3.576923076923077
10,10,128,438,7.466666666666667,0,7.466666666666667,7.466666666666667
10,10,128,439,2.5555555555555554,0,2.5555555555555554,2.5555555555555554
10,10,128,440,4.153846153846154,0,4.153846153846154,4.153846153846154
10,10,128,441,2.309090909090909,0,2.309090909090909,2.309090909090909
10,10,128,442,1.0,0,1.0,1.0
10,10,128,443,1.0,0,1.0,1.0
10,10,128,444,3.411764705882353,0,3.411764705882353,3.411764705882353
10,10,128,445,1.0,0,1.0,1.0
10,10,128,446,2.9565217391304346,0,2.9565217391304346,2.9565217391304346
10,10,128,447,1.0,0,1.0,1.0
10,10,128,448,1.0,0,1.0,1.0
10,10,128,449,1.0,0,1.0,1.0
10,10,128,450,1.446808510638298,0,1.446808510638298,1.446808510638298
10,10,128,451,7.285714285714286,0,7.285714285714286,7.285714285714286
10,10,128,452,1.4285714285714286,0,1.4285714285714286,1.4285714285714286
10,10,128,453,1.0,0,1.0,1.0
10,10,128,454,1.0,0,1.0,1.0
10,10,128,455,11.0,0,11.0,11.0
10,10,128,456,1.0,0,1.0,1.0
10,10,128,457,1.0,0,1.0,1.0
10,10,128,458,1.1666666666666667,0,1.1666666666666667,1.1666666666666667
10,10,128,459,9.538461538461538,0,9.538461538461538,9.538461538461538
10,10,128,460,1.0,0,1.0,1.0
10,10,128,461,3.4782608695652173,0,3.4782608695652173,3.4782608695652173
10,10,128,462,1.0,0,1.0,1.0
10,10,128,463,1.0,0,1.0,1.0
10,10,128,464,1.0,0,1.0,1.0
10,10,128,465,1.0,0,1.0,1.0
10,10,128,466,1.8,0,1.8,1.8
10,10,128,467,3.6315789473684212,0,3.6315789473684212,3.6315789473684212
10,10,128,468,1.8,0,1.8,1.8
10,10,128,469,1.2,0,1.2,1.2
10,10,128,470,4.8125,0,4.8125,4.8125
10,10,128,471,1.8461538461538463,0,1.8461538461538463,1.8461538461538463
10,10,128,472,1.0,0,1.0,1.0
10,10,128,473,1.0,0,1.0,1.0
10,10,128,474,1.0555555555555556,0,1.0555555555555556,1.0555555555555556
10,10,128,475,1.0,0,1.0,1.0
10,10,128,476,1.0,0,1.0,1.0
10,10,128,477,7.076923076923077,0,7.076923076923077,7.076923076923077
10,10,128,478,8.333333333333334,0,8.333333333333334,8.333333333333334
10,10,128,479,1.0,0,1.0,1.0
10,10,128,480,1.0,0,1.0,1.0
10,10,128,481,5.238095238095238,0,5.238095238095238,5.238095238095238
10,10,128,482,3.55,0,3.55,3.55
10,10,128,483,1.0,0,1.0,1.0
10,10,128,484,1.0,0,1.0,1.0
10,10,128,485,3.2962962962962963,0,3.2962962962962963,3.2962962962962963
10,10,128,486,1.0,0,1.0,1.0
10,10,128,487,1.0,0,1.0,1.0
10,10,128,488,1.0,0,1.0,1.0
10,10,128,489,1.0,0,1.0,1.0
10,10,128,490,6.384615384615385,0,6.384615384615385,6.384615384615385
10,10,128,491,1.0,0,1.0,1.0
10,10,128,492,4.363636363636363,0,4.363636363636363,4.363636363636363
10,10,128,493,1.0,0,1.0,1.0
10,10,128,494,1.0,0,1.0,1.0
10,10,128,495,1.1,0,1.1,1.1
10,10,128,496,1.0,0,1.0,1.0
10,10,128,497,1.0,0,1.0,1.0
10,10,128,498,1.0,0,1.0,1.0
10,10,128,499,1.0,0,1.0,1.0
10,10,128,500,2.0,0,2.0,2.0
10,10,128,501,1.0,0,1.0,1.0
10,10,128,502,1.0,0,1.0,1.0
10,10,128,503,1.0,0,1.0,1.0
10,10,128,504,1.0,0,1.0,1.0
10,10,128,505,1.375,0,1.375,1.375
10,10,128,506,1.0,0,1.0,1.0
10,10,128,507,3.1176470588235294,0,3.1176470588235294,3.1176470588235294
10,10,128,508,1.0,0,1.0,1.0
10,10,128,509,3.0,0,3.0,3.0
10,10,128,510,3.2333333333333334,0,3.2333333333333334,3.2333333333333334
10,10,128,511,1.25,0,1.25,1.25
10,10,128,512,2.391304347826087,0,2.391304347826087,2.391304347826087
10,10,128,513,1.0,0,1.0,1.0
10,10,128,514,1.0,0,1.0,1.0
