alg,n,m,p_max,I,mean,std,min,max
QThreshold,10,6,128,53,8.428571428571429,0,8.428571428571429,8.428571428571429
Random,10,6,128,53,2.7,0.0,2.7,2.7
RandomizedPmax,10,6,128,53,1.1428571428571428,0.0,1.1428571428571428,1.1428571428571428
FastGreedy,10,6,128,54,6.45,0,6.45,6.45
QThreshold,10,6,128,54,2.0,0,2.0,2.0
Random,10,6,128,54,4.25,0.0,4.25,4.25
RandomizedPmax,10,6,128,54,1.2461373390557942,0.3311381310339825,1.0,3.3
FastGreedy,10,6,128,55,1.0,0,1.0,1.0
QThreshold,10,6,128,55,1.0,0,1.0,1.0
Random,10,6,128,55,42.4,0.0,42.4,42.4
RandomizedPmax,10,6,128,55,1.0,0.0,1.0,1.0
FastGreedy,10,6,128,56,3.0285714285714285,0,3.0285714285714285,3.0285714285714285
QThreshold,10,6,128,56,11.714285714285714,0,11.714285714285714,11.714285714285714
Random,10,6,128,56,7.171428571428572,0.0,7.171428571428572,7.171428571428572
RandomizedPmax,10,6,128,56,1.0,0.0,1.0,1.0
FastGreedy,10,6,128,57,5.8,0,5.8,5.8
QThreshold,10,6,128,57,17.0,0,17.0,17.0
Random,10,6,128,57,32.5,0.0,32.5,32.5
RandomizedPmax,10,6,128,57,7.4,0.0,7.4,7.4
FastGreedy,10,6,128,58,4.578947368421052,0,4.578947368421052,4.578947368421052
QThreshold,10,6,128,58,4.052631578947368,0,4.052631578947368,4.052631578947368
Random,10,6,128,58,4.010526315789473,0.0,4.010526315789473,4.010526315789473
RandomizedPmax,10,6,128,58,5.473684210526316,0.0,5.473684210526316,5.473684210526316
FastGreedy,10,6,128,59,3.45,0,3.45,3.45
QThreshold,10,6,128,59,8.5,0,8.5,8.5
Random,10,6,128,59,11.366666666666667,0.0,11.366666666666667,11.366666666666667
RandomizedPmax,10,6,128,59,1.0,0.0,1.0,1.0
FastGreedy,10,6,128,60,3.175,0,3.175,3.175
QThreshold,10,6,128,60,1.95,0,1.95,1.95
Random,10,6,128,60,2.51,0.0,2.51,2.51
RandomizedPmax,10,6,128,60,3.385,0.0,3.385,3.385
FastGreedy,10,6,128,61,3.1,0,3.1,3.1
QThreshold,10,6,128,61,1.0,0,1.0,1.0
Random,10,6,128,61,5.114285714285714,0.0,5.114285714285714,5.114285714285714
RandomizedPmax,10,6,128,61,2.4,0.5117582942406873,1.35,3.45
FastGreedy,10,6,128,62,1.5806451612903225,0,1.5806451612903225,1.5806451612903225
QThreshold,10,6,128,62,3.225806451612903,0,3.225806451612903,3.225806451612903
Random,10,6,128,62,2.041935483870968,0.0,2.041935483870968,2.041935483870968
RandomizedPmax,10,6,128,62,1.6451612903225807,0.0,1.6451612903225807,1.6451612903225807
FastGreedy,10,6,128,63,6.844444444444444,0,6.844444444444444,6.844444444444444
QThreshold,10,6,128,63,2.4444444444444446,0,2.4444444444444446,2.4444444444444446
Random,10,6,128,63,5.933333333333334,0.0,5.933333333333334,5.933333333333334
RandomizedPmax,10,6,128,63,1.197146833681281,0.15197304175394674,1.0,1.6666666666666667
FastGreedy,10,6,128,64,4.747058823529412,0,4.747058823529412,4.747058823529412
QThreshold,10,6,128,64,1.0,0,1.0,1.0
Random,10,6,128,64,5.088235294117647,0.0,5.088235294117647,5.088235294117647
RandomizedPmax,10,6,128,64,4.273175120908784,0.8226130823131151,1.535294117647059,6.352941176470588
FastGreedy,10,6,128,65,3.0277777777777777,0,3.0277777777777777,3.0277777777777777
QThreshold,10,6,128,65,1.3333333333333333,0,1.3333333333333333,1.3333333333333333
Random,10,6,128,65,1.663888888888889,0.0,1.663888888888889,1.663888888888889
RandomizedPmax,10,6,128,65,3.0277777777777777,0.0,3.0277777777777777,3.0277777777777777
FastGreedy,10,6,128,66,2.16,0,2.16,2.16
QThreshold,10,6,128,66,3.7,0,3.7,3.7
Random,10,6,128,66,6.5,0.0,6.5,6.5
RandomizedPmax,10,6,128,66,1.0,0.0,1.0,1.0
FastGreedy,10,6,128,67,1.0,0,1.0,1.0
QThreshold,10,6,128,67,5.333333333333333,0,5.333333333333333,5.333333333333333
Random,10,6,128,67,5.116666666666666,0.0,5.116666666666666,5.116666666666666
RandomizedPmax,10,6,128,67,1.0,0.0,1.0,1.0
FastGreedy,10,6,128,68,1.0,0,1.0,1.0
QThreshold,10,6,128,68,21.0,0,21.0,21.0
Random,10,6,128,68,14.62,0.0,14.62,14.62
RandomizedPmax,10,6,128,68,1.0,0.0,1.0,1.0
FastGreedy,10,6,128,69,3.4304347826086956,0,3.4304347826086956,3.4304347826086956
QThreshold,10,6,128,69,1.0434782608695652,0,1.0434782608695652,1.0434782608695652
Random,10,6,128,69,2.3043478260869565,0.0,2.3043478260869565,2.3043478260869565
RandomizedPmax,10,6,128,69,3.6956521739130435,0.0,3.6956521739130435,3.6956521739130435
FastGreedy,10,6,128,70,1.0,0,1.0,1.0
QThreshold,10,6,128,70,23.0,0,23.0,23.0
Random,10,6,128,70,20.733333333333334,0.0,20.733333333333334,20.733333333333334
RandomizedPmax,10,6,128,70,1.0,0.0,1.0,1.0
FastGreedy,10,6,128,71,1.4242424242424243,0,1.4242424242424243,1.4242424242424243
QThreshold,10,6,128,71,1.8181818181818181,0,1.8181818181818181,1.8181818181818181
Random,10,6,128,71,2.2636363636363637,0.0,2.2636363636363637,2.2636363636363637
RandomizedPmax,10,6,128,71,1.4242424242424243,0.0,1.4242424242424243,1.4242424242424243
FastGreedy,10,6,128,72,2.2,0,2.2,2.2
QThreshold,10,6,128,72,17.0,0,17.0,17.0
Random,10,6,128,72,10.966666666666667,0.0,10.966666666666667,10.966666666666667
RandomizedPmax,10,6,128,72,3.0,0.6531972647421808,2.2,3.8
FastGreedy,10,6,128,73,1.3932584269662922,0,1.3932584269662922,1.3932584269662922
QThreshold,10,6,128,73,1.3932584269662922,0,1.3932584269662922,1.3932584269662922
Random,10,6,128,73,1.2337078651685394,0.0,1.2337078651685394,1.2337078651685394
RandomizedPmax,10,6,128,73,1.3932584269662922,0.0,1.3932584269662922,1.3932584269662922
FastGreedy,10,6,128,74,3.4,0,3.4,3.4
QThreshold,10,6,128,74,7.0,0,7.0,7.0
Random,10,6,128,74,17.4,0.0,17.4,17.4
RandomizedPmax,10,6,128,74,4.6,0.8231932086840426,3.4,6.4
FastGreedy,10,6,128,75,4.777777777777778,0,4.777777777777778,4.777777777777778
QThreshold,10,6,128,75,5.611111111111111,0,5.611111111111111,5.611111111111111
Random,10,6,128,75,3.25,0.0,3.25,3.25
RandomizedPmax,10,6,128,75,4.305555555555555,0.739830037811716,2.888888888888889,5.25
FastGreedy,10,6,128,76,1.0714285714285714,0,1.0714285714285714,1.0714285714285714
QThreshold,10,6,128,76,6.928571428571429,0,6.928571428571429,6.928571428571429
Random,10,6,128,76,4.0285714285714285,0.0,4.0285714285714285,4.0285714285714285
RandomizedPmax,10,6,128,76,1.0,0.0,1.0,1.0
FastGreedy,10,6,128,77,2.55,0,2.55,2.55
QThreshold,10,6,128,77,7.75,0,7.75,7.75
Random,10,6,128,77,8.55,0.0,8.55,8.55
RandomizedPmax,10,6,128,77,1.0,0.0,1.0,1.0
FastGreedy,10,6,128,78,1.0321428571428573,0,1.0321428571428573,1.0321428571428573
QThreshold,10,6,128,78,3.607142857142857,0,3.607142857142857,3.607142857142857
Random,10,6,128,78,2.6,0.0,2.6,2.6
RandomizedPmax,10,6,128,78,1.0357142857142858,0.0,1.0357142857142858,1.0357142857142858
FastGreedy,10,6,128,79,2.28,0,2.28,2.28
QThreshold,10,6,128,79,1.0,0,1.0,1.0
Random,10,6,128,79,11.62,0.0,11.62,11.62
RandomizedPmax,10,6,128,79,1.0,0.0,1.0,1.0
FastGreedy,10,6,128,80,3.033333333333333,0,3.033333333333333,3.033333333333333
QThreshold,10,6,128,80,5.666666666666667,0,5.666666666666667,5.666666666666667
Random,10,6,128,80,6.866666666666666,0.0,6.866666666666666,6.866666666666666
RandomizedPmax,10,6,128,80,1.0,0.0,1.0,1.0
FastGreedy,10,6,128,81,1.21,0,1.21,1.21
QThreshold,10,6,128,81,10.6,0,10.6,10.6
Random,10,6,128,81,8.38,0.0,8.38,8.38
RandomizedPmax,10,6,128,81,1.2775862068965518,0.09981552544617057,1.07,1.49
FastGreedy,10,6,128,82,2.8780487804878048,0,2.8780487804878048,2.8780487804878048
QThreshold,10,6,128,82,1.4634146341463414,0,1.4634146341463414,1.4634146341463414
Random,10,6,128,82,2.0073170731707317,0.0,2.0073170731707317,2.0073170731707317
RandomizedPmax,10,6,128,82,2.8780487804878048,0.0,2.8780487804878048,2.8780487804878048
FastGreedy,10,6,128,83,3.433333333333333,0,3.433333333333333,3.433333333333333
QThreshold,10,6,128,83,16.833333333333332,0,16.833333333333332,16.833333333333332
Random,10,6,128,83,12.133333333333333,0.0,12.133333333333333,12.133333333333333
RandomizedPmax,10,6,128,83,1.0,0.0,1.0,1.0
FastGreedy,10,6,128,84,3.2333333333333334,0,3.2333333333333334,3.2333333333333334
QThreshold,10,6,128,84,17.166666666666668,0,17.166666666666668,17.166666666666668
Random,10,6,128,84,12.0,0.0,12.0,12.0
RandomizedPmax,10,6,128,84,1.65,0.15320646925708528,1.4333333333333333,1.8666666666666667
FastGreedy,10,6,128,85,3.52,0,3.52,3.52
QThreshold,10,6,128,85,3.8,0,3.8,3.8
Random,10,6,128,85,2.696,0.0,2.696,2.696
RandomizedPmax,10,6,128,85,3.8,0.0,3.8,3.8
FastGreedy,10,6,128,86,1.9538461538461538,0,1.9538461538461538,1.9538461538461538
QThreshold,10,6,128,86,1.7692307692307692,0,1.7692307692307692,1.7692307692307692
Random,10,6,128,86,5.792307692307692,0.0,5.792307692307692,5.792307692307692
RandomizedPmax,10,6,128,86,1.2923076923076924,0.0,1.2923076923076924,1.2923076923076924
FastGreedy,10,6,128,87,4.4125,0,4.4125,4.4125
QThreshold,10,6,128,87,13.75,0,13.75,13.75
Random,10,6,128,87,7.525,0.0,7.525,7.525
RandomizedPmax,10,6,128,87,1.0,0.0,1.0,1.0
FastGreedy,10,6,128,88,1.375,0,1.375,1.375
QThreshold,10,6,128,88,2.375,0,2.375,2.375
Random,10,6,128,88,5.55,0.0,5.55,5.55
RandomizedPmax,10,6,128,88,1.275,0.15062370331392066,1.1375,1.55
FastGreedy,10,6,128,89,2.7142857142857144,0,2.7142857142857144,2.7142857142857144
QThreshold,10,6,128,89,3.5142857142857142,0,3.5142857142857142,3.5142857142857142
Random,10,6,128,89,2.1742857142857144,0.0,2.1742857142857144,2.1742857142857144
RandomizedPmax,10,6,128,89,2.7142857142857144,0.0,2.7142857142857144,2.7142857142857144
FastGreedy,10,6,128,90,1.7727272727272727,0,1.7727272727272727,1.7727272727272727
QThreshold,10,6,128,90,1.0,0,1.0,1.0
Random,10,6,128,90,4.909090909090909,0.0,4.909090909090909,4.909090909090909
RandomizedPmax,10,6,128,90,1.1510101010101008,0.12650582638671123,1.0,1.4636363636363636
FastGreedy,10,6,128,91,1.0,0,1.0,1.0
QThreshold,10,6,128,91,12.5,0,12.5,12.5
Random,10,6,128,91,11.0,0.0,11.0,11.0
RandomizedPmax,10,6,128,91,1.0,0.0,1.0,1.0
FastGreedy,10,6,128,92,1.1875,0,1.1875,1.1875
QThreshold,10,6,128,92,1.0,0,1.0,1.0
Random,10,6,128,92,2.9,0.0,2.9,2.9
RandomizedPmax,10,6,128,92,1.2083333333333333,0.0,1.2083333333333333,1.2083333333333333
FastGreedy,10,6,128,93,2.36,0,2.36,2.36
QThreshold,10,6,128,93,1.0,0,1.0,1.0
Random,10,6,128,93,4.96,0.0,4.96,4.96
RandomizedPmax,10,6,128,93,1.0,0.0,1.0,1.0
FastGreedy,10,6,128,94,1.7823529411764707,0,1.7823529411764707,1.7823529411764707
QThreshold,10,6,128,94,2.4705882352941178,0,2.4705882352941178,2.4705882352941178
Random,10,6,128,94,3.6588235294117646,0.0,3.6588235294117646,3.6588235294117646
RandomizedPmax,10,6,128,94,1.5669977081741786,0.15906852575992578,1.2470588235294118,1.9058823529411764
FastGreedy,10,6,128,95,3.1375,0,3.1375,3.1375
QThreshold,10,6,128,95,3.5416666666666665,0,3.5416666666666665,3.5416666666666665
Random,10,6,128,95,2.6666666666666665,0.0,2.6666666666666665,2.6666666666666665
RandomizedPmax,10,6,128,95,3.375,0.0,3.375,3.375
FastGreedy,10,6,128,96,1.36,0,1.36,1.36
QThreshold,10,6,128,96,7.8,0,7.8,7.8
Random,10,6,128,96,7.7,0.0,7.7,7.7
RandomizedPmax,10,6,128,96,1.0,0.0,1.0,1.0
FastGreedy,10,6,128,97,3.235483870967742,0,3.235483870967742,3.235483870967742
QThreshold,10,6,128,97,3.7419354838709675,0,3.7419354838709675,3.7419354838709675
Random,10,6,128,97,3.141935483870968,0.0,3.141935483870968,3.141935483870968
RandomizedPmax,10,6,128,97,3.4838709677419355,0.0,3.4838709677419355,3.4838709677419355
FastGreedy,10,6,128,98,3.1375,0,3.1375,3.1375
QThreshold,10,6,128,98,1.0,0,1.0,1.0
Random,10,6,128,98,11.1125,0.0,11.1125,11.1125
RandomizedPmax,10,6,128,98,1.0,0.0,1.0,1.0
FastGreedy,10,6,128,99,2.8666666666666667,0,2.8666666666666667,2.8666666666666667
QThreshold,10,6,128,99,11.666666666666666,0,11.666666666666666,11.666666666666666
Random,10,6,128,99,8.733333333333333,0.0,8.733333333333333,8.733333333333333
RandomizedPmax,10,6,128,99,3.115476190476189,0.4036685747196272,2.6666666666666665,3.966666666666667
FastGreedy,10,8,128,0,3.9454545454545453,0,3.9454545454545453,3.9454545454545453
QThreshold,10,8,128,0,2.5454545454545454,0,2.5454545454545454,2.5454545454545454
Random,10,8,128,0,2.827272727272727,0.0,2.827272727272727,2.827272727272727
RandomizedPmax,10,8,128,0,4.527415859596555,0.2376244585976757,3.209090909090909,4.681818181818182
FastGreedy,10,8,128,1,1.0,0,1.0,1.0
QThreshold,10,8,128,1,1.0,0,1.0,1.0
Random,10,8,128,1,19.833333333333332,0.0,19.833333333333332,19.833333333333332
RandomizedPmax,10,8,128,1,1.0,0.0,1.0,1.0
FastGreedy,10,8,128,2,3.8636363636363638,0,3.8636363636363638,3.8636363636363638
QThreshold,10,8,128,2,4.363636363636363,0,4.363636363636363,4.363636363636363
Random,10,8,128,2,5.836363636363636,0.0,5.836363636363636,5.836363636363636
RandomizedPmax,10,8,128,2,1.5727272727272728,0.0,1.5727272727272728,1.5727272727272728
FastGreedy,10,8,128,3,2.8857142857142857,0,2.8857142857142857,2.8857142857142857
QThreshold,10,8,128,3,2.4285714285714284,0,2.4285714285714284,2.4285714285714284
Random,10,8,128,3,2.38,0.0,2.38,2.38
RandomizedPmax,10,8,128,3,2.8857142857142857,0.0,2.8857142857142857,2.8857142857142857
FastGreedy,10,8,128,4,1.3428571428571427,0,1.3428571428571427,1.3428571428571427
QThreshold,10,8,128,4,7.428571428571429,0,7.428571428571429,7.428571428571429
Random,10,8,128,4,10.028571428571428,0.0,10.028571428571428,10.028571428571428
RandomizedPmax,10,8,128,4,1.0,0.0,1.0,1.0
FastGreedy,10,8,128,5,2.625,0,2.625,2.625
QThreshold,10,8,128,5,1.2916666666666667,0,1.2916666666666667,1.2916666666666667
Random,10,8,128,5,1.5125,0.0,1.5125,1.5125
RandomizedPmax,10,8,128,5,2.625,0.0,2.625,2.625
FastGreedy,10,8,128,6,2.764,0,2.764,2.764
QThreshold,10,8,128,6,4.2,0,4.2,4.2
Random,10,8,128,6,2.324,0.0,2.324,2.324
RandomizedPmax,10,8,128,6,2.96,0.0,2.96,2.96
FastGreedy,10,8,128,7,1.0,0,1.0,1.0
QThreshold,10,8,128,7,14.333333333333334,0,14.333333333333334,14.333333333333334
Random,10,8,128,7,11.333333333333334,0.0,11.333333333333334,11.333333333333334
RandomizedPmax,10,8,128,7,1.0,0.0,1.0,1.0
FastGreedy,10,8,128,8,6.891666666666667,0,6.891666666666667,6.891666666666667
QThreshold,10,8,128,8,2.4166666666666665,0,2.4166666666666665,2.4166666666666665
Random,10,8,128,8,7.808333333333334,0.0,7.808333333333334,7.808333333333334
RandomizedPmax,10,8,128,8,2.89962962962963,1.1498737928003224,1.0,6.75
FastGreedy,10,8,128,9,1.0,0,1.0,1.0
QThreshold,10,8,128,9,1.0,0,1.0,1.0
Random,10,8,128,9,52.1,0.0,52.1,52.1
RandomizedPmax,10,8,128,9,1.0,0.0,1.0,1.0
FastGreedy,10,8,128,10,2.0,0,2.0,2.0
QThreshold,10,8,128,10,1.0,0,1.0,1.0
Random,10,8,128,10,5.34,0.0,5.34,5.34
RandomizedPmax,10,8,128,10,1.0,0.0,1.0,1.0
FastGreedy,10,8,128,11,1.0,0,1.0,1.0
QThreshold,10,8,128,11,1.6122448979591837,0,1.6122448979591837,1.6122448979591837
Random,10,8,128,11,1.8081632653061224,0.0,1.8081632653061224,1.8081632653061224
RandomizedPmax,10,8,128,11,1.0,0.0,1.0,1.0
FastGreedy,10,8,128,12,2.963636363636364,0,2.963636363636364,2.963636363636364
QThreshold,10,8,128,12,5.545454545454546,0,5.545454545454546,5.545454545454546
Random,10,8,128,12,3.368181818181818,0.0,3.368181818181818,3.368181818181818
RandomizedPmax,10,8,128,12,3.348286713286716,0.1561046047082857,2.7181818181818183,3.4545454545454546
FastGreedy,10,8,128,13,2.6,0,2.6,2.6
QThreshold,10,8,128,13,57.0,0,57.0,57.0
Random,10,8,128,13,28.8,0.0,28.8,28.8
RandomizedPmax,10,8,128,13,2.6,0.0,2.6,2.6
FastGreedy,10,8,128,14,4.214285714285714,0,4.214285714285714,4.214285714285714
QThreshold,10,8,128,14,8.571428571428571,0,8.571428571428571,8.571428571428571
Random,10,8,128,14,9.5,0.0,9.5,9.5
RandomizedPmax,10,8,128,14,1.7714285714285714,0.0,1.7714285714285714,1.7714285714285714
FastGreedy,10,8,128,15,3.575,0,3.575,3.575
QThreshold,10,8,128,15,17.25,0,17.25,17.25
Random,10,8,128,15,21.275,0.0,21.275,21.275
RandomizedPmax,10,8,128,15,1.5,0.0,1.5,1.5
FastGreedy,10,8,128,16,1.706896551724138,0,1.706896551724138,1.706896551724138
QThreshold,10,8,128,16,1.8448275862068966,0,1.8448275862068966,1.8448275862068966
Random,10,8,128,16,1.5844827586206895,0.0,1.5844827586206895,1.5844827586206895
RandomizedPmax,10,8,128,16,1.706896551724138,0.0,1.706896551724138,1.706896551724138
FastGreedy,10,8,128,17,2.93,0,2.93,2.93
QThreshold,10,8,128,17,5.4,0,5.4,5.4
Random,10,8,128,17,5.16,0.0,5.16,5.16
RandomizedPmax,10,8,128,17,1.2405182926829266,0.15493716163536,1.0,1.89
FastGreedy,10,8,128,18,2.3875,0,2.3875,2.3875
QThreshold,10,8,128,18,5.25,0,5.25,5.25
Random,10,8,128,18,8.2875,0.0,8.2875,8.2875
RandomizedPmax,10,8,128,18,1.0,0.0,1.0,1.0
FastGreedy,10,8,128,19,6.6,0,6.6,6.6
QThreshold,10,8,128,19,2.25,0,2.25,2.25
Random,10,8,128,19,7.775,0.0,7.775,7.775
RandomizedPmax,10,8,128,19,1.375,0.0,1.375,1.375
FastGreedy,10,8,128,20,1.0,0,1.0,1.0
QThreshold,10,8,128,20,1.0,0,1.0,1.0
Random,10,8,128,20,31.5,0.0,31.5,31.5
RandomizedPmax,10,8,128,20,1.0,0.0,1.0,1.0
FastGreedy,10,8,128,21,2.86,0,2.86,2.86
QThreshold,10,8,128,21,19.6,0,19.6,19.6
Random,10,8,128,21,10.38,0.0,10.38,10.38
RandomizedPmax,10,8,128,21,1.0,0.0,1.0,1.0
FastGreedy,10,8,128,22,3.590909090909091,0,3.590909090909091,3.590909090909091
QThreshold,10,8,128,22,10.636363636363637,0,10.636363636363637,10.636363636363637
Random,10,8,128,22,4.7272727272727275,0.0,4.7272727272727275,4.7272727272727275
RandomizedPmax,10,8,128,22,1.518181818181818,0.3664098775239383,1.0,2.036363636363636
FastGreedy,10,8,128,23,1.5681818181818181,0,1.5681818181818181,1.5681818181818181
QThreshold,10,8,128,23,2.4545454545454546,0,2.4545454545454546,2.4545454545454546
Random,10,8,128,23,1.8181818181818181,0.0,1.8181818181818181,1.8181818181818181
RandomizedPmax,10,8,128,23,1.5681818181818181,0.0,1.5681818181818181,1.5681818181818181
FastGreedy,10,8,128,24,3.272727272727273,0,3.272727272727273,3.272727272727273
QThreshold,10,8,128,24,1.0,0,1.0,1.0
Random,10,8,128,24,6.054545454545455,0.0,6.054545454545455,6.054545454545455
RandomizedPmax,10,8,128,24,1.098768699654776,0.20060649426127453,1.0,1.9272727272727272
FastGreedy,10,8,128,25,3.6666666666666665,0,3.6666666666666665,3.6666666666666665
QThreshold,10,8,128,25,36.0,0,36.0,36.0
Random,10,8,128,25,14.466666666666667,0.0,14.466666666666667,14.466666666666667
RandomizedPmax,10,8,128,25,2.1333333333333333,0.8013876853447538,1.0,3.8333333333333335
FastGreedy,10,8,128,26,2.880952380952381,0,2.880952380952381,2.880952380952381
QThreshold,10,8,128,26,1.2380952380952381,0,1.2380952380952381,1.2380952380952381
Random,10,8,128,26,1.4928571428571429,0.0,1.4928571428571429,1.4928571428571429
RandomizedPmax,10,8,128,26,2.880952380952381,0.0,2.880952380952381,2.880952380952381
FastGreedy,10,8,128,27,1.24,0,1.24,1.24
QThreshold,10,8,128,27,11.8,0,11.8,11.8
Random,10,8,128,27,7.46,0.0,7.46,7.46
RandomizedPmax,10,8,128,27,1.0,0.0,1.0,1.0
FastGreedy,10,8,128,28,2.422222222222222,0,2.422222222222222,2.422222222222222
QThreshold,10,8,128,28,1.0,0,1.0,1.0
Random,10,8,128,28,2.3777777777777778,0.0,2.3777777777777778,2.3777777777777778
RandomizedPmax,10,8,128,28,2.422222222222222,0.0,2.422222222222222,2.422222222222222
FastGreedy,10,8,128,29,3.4,0,3.4,3.4
QThreshold,10,8,128,29,61.5,0,61.5,61.5
Random,10,8,128,29,31.1,0.0,31.1,31.1
RandomizedPmax,10,8,128,29,5.2,0.0,5.2,5.2
FastGreedy,10,8,128,30,1.76,0,1.76,1.76
QThreshold,10,8,128,30,20.2,0,20.2,20.2
Random,10,8,128,30,10.18,0.0,10.18,10.18
RandomizedPmax,10,8,128,30,1.0,0.0,1.0,1.0
FastGreedy,10,8,128,31,2.28,0,2.28,2.28
QThreshold,10,8,128,31,11.6,0,11.6,11.6
Random,10,8,128,31,10.84,0.0,10.84,10.84
RandomizedPmax,10,8,128,31,1.1477462887989207,0.21708390108678788,1.0,2.7
FastGreedy,10,8,128,32,1.15,0,1.15,1.15
QThreshold,10,8,128,32,10.125,0,10.125,10.125
Random,10,8,128,32,6.8875,0.0,6.8875,6.8875
RandomizedPmax,10,8,128,32,1.0,0.0,1.0,1.0
FastGreedy,10,8,128,33,2.2857142857142856,0,2.2857142857142856,2.2857142857142856
QThreshold,10,8,128,33,2.607142857142857,0,2.607142857142857,2.607142857142857
Random,10,8,128,33,2.585714285714286,0.0,2.585714285714286,2.585714285714286
RandomizedPmax,10,8,128,33,2.4285714285714284,0.0,2.4285714285714284,2.4285714285714284
FastGreedy,10,8,128,34,3.7580645161290325,0,3.7580645161290325,3.7580645161290325
QThreshold,10,8,128,34,1.1935483870967742,0,1.1935483870967742,1.1935483870967742
Random,10,8,128,34,2.1161290322580646,0.0,2.1161290322580646,2.1161290322580646
RandomizedPmax,10,8,128,34,4.064516129032258,0.0,4.064516129032258,4.064516129032258
FastGreedy,10,8,128,35,1.3111111111111111,0,1.3111111111111111,1.3111111111111111
QThreshold,10,8,128,35,5.555555555555555,0,5.555555555555555,5.555555555555555
Random,10,8,128,35,2.05,0.0,2.05,2.05
RandomizedPmax,10,8,128,35,1.193961352657005,0.05361121857960897,1.0944444444444446,1.3222222222222222
FastGreedy,10,8,128,36,3.442105263157895,0,3.442105263157895,3.442105263157895
QThreshold,10,8,128,36,3.6315789473684212,0,3.6315789473684212,3.6315789473684212
Random,10,8,128,36,3.2526315789473683,0.0,3.2526315789473683,3.2526315789473683
RandomizedPmax,10,8,128,36,3.32257855373145,0.4107588392101578,1.6105263157894736,4.052631578947368
FastGreedy,10,8,128,37,1.5405405405405406,0,1.5405405405405406,1.5405405405405406
QThreshold,10,8,128,37,2.054054054054054,0,2.054054054054054,2.054054054054054
Random,10,8,128,37,1.9432432432432432,0.0,1.9432432432432432,1.9432432432432432
RandomizedPmax,10,8,128,37,1.5405405405405406,0.0,1.5405405405405406,1.5405405405405406
